"Activity" "Subject" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.."
"LAYING" 11 18.25369162 -1.05708738559 -5.754424028 -18.8368142057 -10.0160927757 -20.8120782954 37.888056337 -4.018358159 2.6762833535 -54.14775246 -54.19373155 -52.97788861 5.389339347 -1.7225907452 -2.68595866334 -21.1718969094 -17.986707942 -32.5178694959 0.8040073335 -6.619819156 5.8187141613 -29.393519497 -26.505760396 -25.019201516 -6.87476084938 -3.01983592629 -3.5387615421 -29.0473121959 -34.2818316653 -32.99634042 -13.8013350201 -19.579347086 -13.8013350201 -19.579347086 -21.595081557 -19.8583419471 -19.3725995706 -24.587542771 -32.546719085 -33.739857824 -20.475464816 -12.380160896 -24.5993464405 -18.318650108 -11.87545111023 -21.8010691306 -21.267680503 -3.90195094853 -0.4203896357 -22.9905273941 -20.3246497033 -30.764774659 -22.5331229801 -18.1196396474 -34.207569905 -13.380244774 -20.745061622 -13.698296324 -24.101791503 -27.8421026686 -24.393756171 -31.237821858 -26.23561423 -28.286360152 -7.825044049 -8.5088670873 -6.989070553 -17.7319030122 -26.6117308311 2.709738915 -19.2935964623 -20.911840301 0.7669707752 -27.3323606405 -28.583764277 -1.1987462197 -34.191781026 -34.9558290155 3.60328615044
"LAYING" 12 19.35051667 -1.1715072276 -6.6454812762 -28.506761339 -17.789564744 -28.3333892216 41.574430666 -5.546936561 5.440024978 -57.25058139 -56.23463738 -54.87007125 2.3853793817 -2.7870233468 -4.01501228379 -30.869648255 -26.8622371094 -41.65161379 -3.49433022198 -4.7883789187 2.9826670715 -35.575085373 -33.721936567 -30.492610241 -6.796751685 -1.3747474219 -3.0183793891 -37.478267766 -44.314695403 -38.7373685 -22.89226352776 -26.204533549 -22.89226352776 -26.204533549 -31.05429115196 -30.296003064 -26.194989781 -30.59576919 -41.205926026 -43.07532309 -29.8904103544 -21.011660027 -32.934262321 -28.0955938931 -19.02471149287 -28.540977241 -24.6087490989 -1.4961005553 -2.0879111112 -32.66613111 -28.76659248 -40.06954964 -31.611745426 -27.0989821118 -43.16435895 -14.272967677 -18.305199509 -14.6686191663 -32.181037326 -37.02793469169 -30.095383385 -36.83760493 -32.26467219 -33.46319146 -9.842581883 -14.664374027 -6.955426643 -25.896080312 -31.862432284 -2.8042300428 -29.84342533 -31.16619312337 5.6815807296 -34.84879926 -33.086153207 -6.8339725051 -43.15158615436 -44.24794469 2.5283855924
"LAYING" 13 20.16712797 -0.92399308953 -6.809156756 -21.1400242609 -9.8953325544 -20.948444596 45.24183599 -4.350385225 -1.0223011211 -59.16270114 -58.45500022 -55.82373222 5.03595266555 -5.5022045879 -3.3157405815 -23.2836525609 -17.5830683943 -35.594957934 -0.47341950548 -4.3447993058 6.9509318331 -31.973124903 -27.126589726 -25.90506442752 -7.2362423598 -3.6356585375 -5.15210812912 -32.043054527 -36.89501851 -33.809278833 -14.1981693369 -18.99341156 -14.1981693369 -18.99341156 -23.5010778307 -20.6032132538 -20.4074877601 -27.450997635 -34.929287844 -36.100646492 -21.935507377 -11.5062701655 -25.966368899 -20.986866455 -12.5545572442 -21.7855268951 -22.235697029 0.791105686 -1.8716128339 -25.1365767488 -20.3892416165 -33.4118188251 -24.8752724585 -17.5505314747 -37.736133947 -13.7429210026 -19.229858403 -13.733792808 -26.29289884 -29.39565216027 -24.385869347 -33.975637841 -26.36831956978 -29.909771405 -5.6185652754 -9.5545220915 -4.87503091317 -17.766410695 -26.73087187116 2.2570162975 -19.694954524 -22.1287835575 5.0477377148 -29.521955062 -32.3847576579 3.063817381 -36.40727543 -37.61424097 7.3775708767
"LAYING" 14 16.71951458 -0.7348361853 -5.708724365 -16.253219117 -7.0999180414 -17.2860601207 37.17345091 -3.055489997 1.9295025819 -48.05625242 -48.44211905 -46.9432148 5.8648543457 -1.06969676488 -0.74483712078 -19.5431437883 -15.210774296 -30.700489695 1.3250106805 -5.327488007 4.9054124661 -26.709358265 -22.997148421 -21.147625514 -5.459567819 0.7598066717 -1.4669868783 -25.419341987 -32.54923893 -26.946482315 -11.1540599683 -15.299646282 -11.1540599683 -15.299646282 -19.630441596 -18.89295679 -16.762679718 -21.4619848 -29.333362379 -31.511046249 -17.5623424227 -9.5552870715 -21.766916089 -15.867253102 -8.7450503918 -17.7933893763 -18.378600661 -0.17696823842 -1.821640414 -21.0975044925 -17.507071158 -28.882895176 -20.763660268 -15.18491865 -32.483456038 -13.3154194805 -18.462071233 -14.0168817433 -21.606228702 -25.2870363781 -19.099393391 -28.45273667 -22.210815708 -24.743587032 -5.9293129194 -9.538667146 -2.2652065107 -14.737240711 -21.3073033857 -0.3793152807 -18.490471938 -19.6707484637 3.1475254536 -24.471963615 -24.7767435951 -0.8032176218 -31.686413795 -32.754284919 5.2084730511
"LAYING" 15 23.78981843 -1.3896777585 -8.16450530951 -17.570274899 -5.985485503 -17.3785204903 62.52369538 -13.8692692774 -5.5221036568 -69.06223261 -68.33236995 -66.86385014 4.5349275921 -2.6704256736 -5.723778075113 -21.588865848 -17.529262908 -37.16615117889 -0.68239098127 -6.1407300989 4.90002110678 -36.764130139 -28.94245130495 -22.548048612 -8.312810881 -0.6725945846 -2.2197538878 -35.3399769908 -41.453370096 -35.970432093 -10.0284600545 -17.503689755 -10.0284600545 -17.503689755 -22.296215688 -20.1942790377 -20.872300595 -30.0339604301 -38.728534849 -41.252833593 -19.4196846085 -8.8371289022 -24.2507779465 -17.0384920504 -8.8917689555 -18.29450862114 -26.8448692964 -2.3537329468 -2.2999137191 -24.2631833555 -20.78067980757 -34.834255278 -23.372531482 -17.800546392 -39.40995159 -20.250071487 -27.380871689 -21.1025699406 -28.681681899 -30.8407910292 -22.107260205 -39.526317488 -28.4578092 -27.4216694067 -6.9351623108 -9.914337722 -11.06177798969 -16.29122982 -26.891937735 1.406608732 -19.1138796393 -22.1827551006 4.9153362278 -32.583361852 -35.86089805 3.1499681736 -41.367965254 -43.436790883 6.741294636
"LAYING" 16 23.35892946 -1.6116464678 -8.3177331643 -16.684390196 -3.97701581485 -21.53024735513 57.17748456 -9.921808232 -3.011216436 -66.27088494 -65.20150537 -64.55062984 2.52820299937 -2.87718430803 -1.4237958609 -19.4233175354 -14.5045099748 -37.200130414 -3.5412153666 -3.2516747914 6.6775252346 -32.016821404 -26.218431956 -25.768223746 -5.9982824141 -3.2129738866 -4.3039847543 -31.511216936 -37.71346417 -34.2514963507 -10.4650654242 -14.9577279528 -10.4650654242 -14.9577279528 -20.4468829507 -17.5194254646 -17.3663275286 -25.7191665774 -35.0405482598 -37.074720523 -17.2841074303 -6.07716558495 -26.006967705 -16.61483398625 -7.2668792931 -23.2273238999 -24.094905741 -1.003353766 1.422808853 -21.6761895487 -18.109619566 -34.7040410474 -21.6595771767 -14.320938832837 -39.6504428677 -18.662098424 -26.146290637 -18.4895908308 -24.638426234 -28.679773028 -23.548228283 -34.603973406 -25.4049350256 -30.845366746 -7.458199868 -8.2752701162 -4.2437435607 -12.6409632876 -25.08011166619 4.5027727194 -16.2243337966 -19.7245715885 4.78668868734 -28.08968874 -32.1193618039 3.5878033065 -37.279334263 -39.290655543 6.6510574211
"LAYING" 17 23.9438287 -1.423966740899 -7.8313151198 -17.7856068955 -5.4157196173 -20.978452225 59.88894249 -12.569831799 -2.7452819553 -67.97107781 -66.89145476 -64.75313673 -1.50655661321 -1.0476360165 -4.5079335589 -21.7132836293 -18.1681538681 -38.091429029 0.63019877966 -8.1067276139 3.7976232333 -34.857535403 -32.497721878 -25.070657247 -6.4423321998 -1.23392627272 -4.4442793378 -33.85572666 -43.138784277 -36.1649642004 -10.814384787 -16.670128059 -10.814384787 -16.670128059 -22.94596844 -19.7670929923 -22.16067317715 -29.6761103632 -38.9395556329 -41.6313421602 -19.7620804407 -9.7308034672 -26.028260615 -17.162403065 -7.5793067283 -22.3985258989 -26.590030112 -4.9145979245 0.34350831605 -24.058460555 -20.9555520632 -35.934765717 -23.73439393987 -18.846749085 -40.176372702 -19.568510825 -27.1804248984 -20.898139964 -27.1353881468 -34.419287351 -24.6699389632 -37.456394121 -31.9892354977 -29.668457493 -9.32618439929 -10.01418714061 -9.0957506914 -15.3925005433 -26.078175861 1.4612298524 -18.67227080315 -21.7453195381 1.98309299466 -32.52156344 -35.100794789 3.5109531348 -41.844028495 -43.5786773876 6.0265992664
"LAYING" 18 22.19079386 -1.135116470087 -7.43054448 -17.7253196396 -5.202884889 -20.965797064 51.989847622 -7.2640987626 1.0736072282 -61.88311626 -61.5913687 -61.02644598 1.6028420416 -4.76721884 -5.9657823665 -21.093575726 -15.8204625954 -37.12982809 -0.2498296307 -5.68480098168 5.86559424 -32.672709035 -27.0892227638 -22.50706885486 -8.4983666816 -0.2268239801 -2.2122266915 -31.360055927 -39.705870187 -32.505828793 -11.0381893073 -18.489435941 -11.0381893073 -18.489435941 -21.690799545 -20.5679613853 -18.4582833384 -27.0263910124 -35.663731973 -39.165253912 -18.9135633504 -8.401534393 -26.8265548198 -17.4014912572 -7.5361553554 -21.551011388 -23.899330149 -1.304328194 0.3820825662 -23.2699789328 -18.7915219741 -35.28184887 -22.8108315218 -15.92431415978 -38.887565224 -17.318259818 -22.8201789669 -15.6988456862 -25.877818546 -30.8434785421 -21.6167256397 -34.984153539 -25.5174639283 -26.933045014 -8.1025004038 -10.7358187515 -6.7605162814 -17.257058391 -26.6365129109 2.21181245431 -19.425818874 -22.52937546466 4.8119792204 -30.0675023588 -31.73411599 0.5472091389 -39.276628289 -40.958976614 8.2959683727
"LAYING" 19 28.65743619 -1.37994608855 -8.8574956298 -20.0468955502 -5.7469928939 -22.589425801 66.0209808 -10.316391208 -2.2765462214 -79.07509523 -78.2904032 -76.74107075 7.547758942965 -7.5413654162 -7.2700674152 -24.8960437668 -18.588006876 -43.949956705 -0.938391877 -8.058253969 9.6349080562 -40.755878046 -32.2820706587 -25.4099704837 -9.9280193129 1.4596704113 -7.507469431 -39.616908646 -48.034152646 -38.487899848 -11.6130817917 -19.751583079 -11.6130817917 -19.751583079 -25.41752020788 -23.3073730386 -21.6405384938 -33.1333449684 -43.85283143 -46.837599499 -22.183610323 -9.1271912276 -29.92615471452 -19.38735893016 -9.1759335469 -23.7713399464 -32.70496487 -1.3062207322 -0.54381287722 -27.8670153908 -22.7328740489 -41.496873942 -27.0537406079 -18.5325619711 -46.331471688 -22.661256665 -30.9449907872 -23.161042012 -31.802585601 -35.471868505 -22.675316998 -43.819569192 -31.228124915 -31.8328416677 -9.9152259716 -11.3652754779 -6.9136717411 -17.944648605 -30.8319712 2.0808683445 -21.667630439 -26.1008668502 6.05826952388 -36.5126969332 -39.833000964 3.0208888706 -47.0355788156 -49.3189158375 6.47937786
"LAYING" 20 23.76009182 -1.0989306464 -7.18126674 -14.751735412 -1.1511855767 -19.305556977 57.16896757 -11.120075607 -1.921272112 -65.20953295 -63.46839695 -62.82633605 0.789427985 -4.3841167118 -3.31705517358 -18.5479391761 -13.4983141251 -37.048121002 -0.1557141693 -5.5006426359 7.8608357131 -32.475297424 -28.155165746 -19.607909643 -9.3372563077 2.028209714 -4.1785547532 -32.370797867 -40.5901090459 -31.606749384 -7.8876659847 -14.018033445 -7.8876659847 -14.018033445 -20.079115155 -17.158015684 -17.5498384415 -25.4725268343 -36.447236065 -39.356084732 -17.35599662455 -4.64093817711 -25.00306070283 -13.994656744 -3.7879001281 -20.311055872 -27.473769172 -1.959336751 -0.99922231999 -21.1343757282 -16.6343197947 -34.752318053 -20.3321651762 -13.755000842 -39.2588482182 -17.576243919 -26.960805141 -19.577106454 -25.829014594 -31.032271943 -18.6989171225 -34.772569709 -27.051029766 -24.566249295 -9.1228169097 -9.7301303833 -8.7521269681 -12.6989827165 -23.480851772 2.8172432684 -16.003012813 -19.1220016364 3.9480363765 -29.54581528 -30.370194529 -0.85351759831 -39.335893059 -41.5121763193 5.248399406
"LAYING" 21 31.94839709 -1.5255808144 -10.0658872646 -17.142149326 -5.0867909729 -23.864856721 76.0330533 -12.451396069 -4.5643376027 -86.14469219 -85.26139172 -83.70707008 4.4172101966 -3.1220720864 -8.1815419931 -21.3647617604 -17.74825686935 -46.553064614 -2.5005543678 -6.1020033415 9.7614824358 -41.771157763 -34.9378731419 -28.7973279844 -11.61916411316 -0.41126913248 -4.2794551937 -41.9283067909 -50.834435976 -38.744717797 -9.59603632608 -17.7704943033 -9.59603632608 -17.7704943033 -23.86435971453 -20.8405273837 -23.9294531136 -32.7473364187 -45.863892053 -49.4285670231 -18.2883743001 -7.6117923624 -30.507503026 -16.91830639725 -9.3547062291 -25.8954184235 -33.5779379 -1.8915828474 0.327670640308 -23.7897057043 -21.7599478612 -42.962058066 -25.06739257037 -18.3359741544 -50.0759077405 -21.6553690529 -31.78788601 -23.819028252 -31.1984698204 -37.1647274089 -24.3526690742 -45.367451703 -34.558958993 -36.290212284 -8.620358248 -12.3099434883 -5.0106344753 -14.7867302583 -30.9645499856 4.7124619181 -18.1677139345 -25.0275145729 6.4500701893 -37.0072579122 -40.23679808 3.871223747 -49.428213827 -52.432304443 8.7235133931
"LAYING" 22 25.99408764 -1.490797883 -8.851040290622 -11.7759379938 -1.2159868418 -18.206190441 61.07310144 -12.358844392 -2.669216929549 -68.36622571 -66.97136935 -65.14958181 4.85501192569 -4.8214422626 -4.55446997061 -16.3751995997 -14.2808781097 -38.360330863 -2.99254672648 -5.8611161639 5.83980015503 -33.335661059 -24.9151455387 -22.020834496 -8.2530019671 2.31576235256 -2.7940767835 -33.56222618 -40.422081105 -33.613188516 -5.2675128928 -11.2044794346 -5.2675128928 -11.2044794346 -19.223876845 -15.7899353078 -16.217485924 -23.9650124247 -37.245047208 -39.543558503 -13.563096588 -4.9507006069 -24.594638199 -11.3095330887 -4.07836147571 -19.3887163229 -29.835486326 -4.2572275019 -4.350513205 -18.6026425428 -17.278849366 -35.50969288 -19.1511507296 -15.021221486 -41.160211408 -21.6124085305 -28.040761922 -21.8054309112 -25.890691178 -27.8331525051 -20.314818847 -35.943520055 -23.916720372 -27.449296356 -10.8067277472 -11.4668364803 -8.545522816 -9.3358126211 -21.9889721389 0.4677842837 -14.328469247 -18.2607172516 3.793946303 -28.29291839607 -29.7599405049 -1.1213389505 -39.55269877 -41.950938966 4.4802908657
"LAYING" 23 26.38640298 -0.95213889392 -7.8619375744 -12.3336996377 -5.42097429791 -19.0722162258 62.313535 -11.024034022 -2.642792325 -68.64941192 -67.35421853 -65.704407 1.7063623859 -2.2432897838 -1.91303521329 -19.4972632538 -16.57690116358 -37.2502630908 -3.2050288538 -4.2616004232 3.43412690494 -33.0300125477 -29.345479189 -23.444514811 -9.1435376174 -0.1219417126 -1.4064969764 -33.4584305584 -41.8456411062 -34.692845172 -7.04476103002 -12.11017713506 -7.04476103002 -12.11017713506 -21.3568600556 -17.59378215849 -18.7891049187 -26.188071533 -37.983116628 -40.13900052 -15.1382557431 -7.8716933088 -24.419360799 -11.4158848083 -8.57624628046 -20.638159895 -30.7712835202 -3.6004062 -1.55556189014 -22.0248091752 -19.768797574 -34.703859702 -21.57906004434 -16.889290357 -39.757753197 -21.9402789778 -27.966291236 -21.2298371716 -25.628472717 -31.677113119 -21.5074952725 -35.5860352 -28.6140634484 -28.741055132 -9.6344320096 -9.9339639876 -7.69427382924 -11.5910411855 -21.9807760363 0.287794724 -16.8524042524 -19.1459683003 2.1185688934 -30.249439547 -31.662190171 0.8658601394 -40.5120044774 -42.001204481 7.36583743499
"LAYING" 24 26.94359619 -1.4327262295177 -8.566059795 -14.083303087 -9.81209097088 -23.807283591 55.71656384 -7.025041877 2.3641218302 -67.17069136 -67.32075142 -64.12466315 4.55086935823 -0.8927927847 -2.79975427363 -20.4950917508 -19.7944127079 -39.694474872 -3.8209398763 -5.0636229678 6.0238614923 -35.94625097 -33.640748744 -30.110734121 -6.976450492 -2.04253672436 -3.5537014234 -37.042414365 -45.683860722 -37.293022654 -10.259742141 -13.654039193 -10.259742141 -13.654039193 -23.39643740957 -20.204510872 -22.4740815204 -29.9496360654 -41.418139495 -44.664016523 -16.9909833893 -11.5991784697 -28.1187357853 -13.1347644108 -13.095843366 -25.571369189 -30.582716836 -1.3756252723 -0.49249527722 -22.4506378551 -22.343269445 -36.932010301 -23.157983632 -20.584586491 -42.405650312 -17.9161408338 -24.7436141526 -15.9254771243 -29.2393215683 -35.448079954 -27.23084177 -38.367374706 -33.164159992 -35.107011019 -9.5973292631 -11.035266037 -5.9251041321 -12.881516974 -23.408963744 -1.7111094213 -19.3951558667 -21.7499872658 1.66697911868 -33.807922286 -34.972052253 -1.52144283832 -44.3911585232 -47.04163157 5.3436219125
"LAYING" 25 27.88714802 -1.249135017523 -8.8587002222 -9.7999960699 -3.6585054683 -19.7626500877 59.0920169 -10.7253504941 -0.47534107031 -68.27409086 -67.74392164 -66.70811285 1.7528467824 -1.6562209707 -0.1419952306 -16.53169846881 -17.12724996784 -38.206159052 -6.71167064409 -4.19450489387 6.1518363451 -33.876660437 -27.205783779 -23.70629027 -8.915273272 -0.5172800722 -0.9266698158 -35.697824353 -40.064660316 -32.4347230991 -5.776805333 -8.022207646 -5.776805333 -8.022207646 -20.2699032557 -16.55413190943 -16.8746483695 -23.4733490755 -37.247225622 -39.011877936 -12.1599978906 -6.6562448483 -24.7443943705 -9.0916555515 -6.70720533263 -21.5567834003 -29.580819608 -3.2065484855 -2.56534217 -18.8527349072 -19.7669251581 -35.1718125598 -19.2467045994 -18.1369511017 -41.202245386 -20.727612474 -28.433163986 -20.6615758118 -26.1588131988 -29.1209006108 -19.9717908024 -36.527063782 -26.831059536 -29.714118318 -10.96473492124 -9.1848981706 -7.4564184859 -6.952588367 -18.9933389894 -1.06781085341 -15.241461144 -18.8721882518 2.961937544 -27.462220073 -29.747022266 -1.2645485638 -39.2224418853 -41.300078304 5.50178205693
"LAYING" 26 29.75509383 -1.57641147666 -8.007643513 -8.3633730255 -3.20797734207 -18.92493173795 63.328926 -12.1823747337 -3.0108699817 -71.82942293 -70.81557697 -68.37582384 2.783908696 -2.2426271574 -1.888218058 -17.9007829842 -16.4038532459 -41.345910097 -3.9124761395 -5.6380679003 6.94562680696 -32.4976168937 -29.897312658 -24.2251568489 -8.6443356387 0.78905335855 -1.7741956547 -34.480317421 -45.887595234 -34.37384839 -4.0175503973 -7.7038228704 -4.0175503973 -7.7038228704 -21.4192490408 -17.4450845868 -15.8604211798 -24.542276198 -40.65793617 -43.6623412762 -12.1222522851 -4.77061361376 -26.084887733 -7.1064864647 -7.17216217768 -19.982330407 -34.21694757 -2.4061914935 -5.42806426284 -20.3165862717 -19.11079531866 -38.2362124363 -20.663728534 -17.5754233085 -44.35560644 -24.4294293755 -32.19824038 -25.372872658 -25.3096819208 -33.235381128 -20.020625901 -35.0591980659 -28.8470946454 -30.644439474 -15.0922150876 -12.4281273107 -9.6852199448 -8.0070808567 -18.3276858971 -2.82139937 -16.3771111403 -19.4456590938 1.0592127835 -30.61635319463 -29.6908909004 -5.88627694827 -43.78808044842 -45.90102935 3.6101159249
"LAYING" 27 29.87768564 -1.11457702064 -8.9900970625 -4.6537640041 -1.96392157089 -17.549160328 60.87217824 -10.1991480445 -4.2073067082 -69.71663035 -68.04998422 -66.59204499 6.2244732912 -1.63519523703 -3.8305100024 -15.3853802536 -16.38327112907 -37.713414692 -2.1601315922 -5.2988346621 5.271449035 -33.884513172 -29.415521124 -21.955518914 -13.76674207 1.25335686945 -1.7883769677 -36.309720756 -43.123270587 -32.987065741 -0.9358437274 -2.940223628 -0.9358437274 -2.940223628 -19.1185737133 -15.9248858014 -15.4001135801 -25.332501103 -38.846637571 -41.886461385 -9.9459398403 -4.3454014168 -23.2225164312 -2.8642681882 -5.5109042755 -19.273212763 -34.755488469 -2.4522401382 -0.84086414709 -17.8208552767 -18.844459113 -34.626901437 -18.21933335188 -17.6813372424 -40.754043962 -20.488134905 -30.212067708 -20.6145118538 -26.944393499 -31.392625433 -18.8424663795 -36.33641709 -28.944759344 -28.0346621415 -13.2811549081 -10.0205990823 -6.83907871737 -3.820994222 -13.840568409 -3.706523524 -14.165716375 -18.8217943053 2.608104745 -29.754439243 -31.092961944 -0.754748924 -41.585536458 -44.686393801 5.0931551358
"LAYING" 28 33.62253518 -1.178048781672 -9.038277957218 -1.14379937043 0.0449198940999997 -19.276166053 69.84473508 -13.9558883376 -4.3848437685 -73.93736311 -73.04149484 -70.396493416 0.4776155362 1.0477863289 1.67688617376 -12.4166293235 -15.3817514679 -39.508731331 -8.941052713 -0.244951967933 6.207256949 -35.061453022 -31.760818757 -25.168622669 -12.4978645677 -0.42261692703 3.03257773731 -35.0866551336 -43.96239736 -33.598878387 1.4922360384 0.7964578455 1.4922360384 0.7964578455 -17.4353024455 -13.9576261748 -16.2726160043 -28.346910415 -39.523799613 -42.892356246 -6.2141611419 -2.84932180354 -24.7804271745 0.5686054878 -3.7599057468 -21.4491529103 -38.06856402 -5.0925591234 -1.52123224534 -15.328631338 -18.1010093261 -36.2679917186 -15.5909087499 -16.9226461401 -42.673442442 -22.42436105336 -30.466752162 -21.87821687605 -25.35379753 -32.462521193 -19.7262241812 -38.3634220755 -32.043994787 -32.4001305204 -11.635778463 -5.1729428657 -3.17292348624 -0.4580486676 -11.4397924881 -4.2023606959 -11.4329933336 -18.0169234485 4.0249060978 -31.5262706646 -35.5481188925 1.22434337 -42.674137397 -45.959129765 5.73025189678
"LAYING" 29 30.28361123 0.22134116445 -8.28102189657 3.5150693976 4.5377315355 -16.321789385 55.6692748 -9.9210403574 1.36171308921 -62.82547677 -60.434115936 -58.67032545 5.7974505442 1.6441070057 -0.00581255088999996 -7.00440023063 -9.480029065 -31.607170986 -4.4835685458 -2.4051235243 7.918299229 -27.7970881333 -24.69845380739 -18.52560913 -7.750418793 -0.0546965477499999 3.2182415682 -25.884615377 -33.423084081 -22.261504991 6.91063303521 6.484099283 6.91063303521 6.484099283 -11.708662536 -7.8297931554 -11.47983226954 -19.7420581964 -29.294990805 -31.876898986 0.4294775762 1.1632325795 -19.16737747095 4.5284356572 1.4082846375 -19.311620645 -30.34320098 -4.3328120789 2.7833113318 -8.6007181239 -13.0807629448 -27.678710925 -11.05580542 -9.698913507 -35.509487516 -17.618133502 -27.625983002 -13.483935289 -17.150318533 -22.903986594 -12.3317808327 -31.415543988 -26.387903894 -25.57912398 -6.7608368879 -3.9166469983 -0.7531741196 5.977543253 -5.4211297707 -1.825098223645 -5.1659308286 -11.939209839 2.8874902071 -21.5047217934 -27.560097618 3.34253990561 -31.755385017 -34.836776338 5.4807674327
"LAYING" 30 35.70939713 1.9026137088 -11.591039969 -17.80725744 -13.330551204 -24.2477696391 23.86284292 7.460035821 12.6990572546 -56.36688247 -54.1260402661 -52.378690172 2.3593806579 2.2747015939 -0.5093315566 -27.859533766 -28.38466889434 -42.420925123 -4.0669254127 -4.424730251 11.9589687794 -40.5414266134 -36.015941201 -31.946452115 -7.8530255947 -5.5707260872 -3.67066098782 -43.378466904 -45.821049755 -40.621766102 -7.8142038061 -9.975113633 -7.8142038061 -9.975113633 -30.1408074875 -27.5293297004 -24.1344727042 -31.2102864129 -43.82279233 -45.93906962 -21.4596084834 -17.097377561 -29.2639662449 -16.55016598532 -15.378866553 -25.58238667 -35.10641683 -5.98565468231 -3.30042069926 -29.1129632568 -29.8581855754 -39.9442402701 -30.4615620429 -29.7288283952 -44.816670886 -14.0778768139 -23.211612307 -15.02292667 -34.596457088 -36.1932785771 -28.2695267575 -42.568857972 -36.3939407942 -36.906259102 -10.99322176349 -12.552125328 -5.05256156199 -14.270999062 -17.698551845 -12.14326198551 -25.83396405394 -30.247257222 4.3611795389 -35.2486568504 -35.48573202513 -6.9636439061 -45.335051472 -48.59049479 3.9802288854
